"protein","beta","se","t_stat","p_value","n_obs","fdr","rank_metric"
"STOML2",0.00443398267536349,0.00932660082885773,0.475412506306066,0.638620623676995,27,0.930925592359359,0.194757060421552
"TIRAP",0.011508684888465,0.0242104832696722,0.475359568839403,0.638657824647295,27,0.930925592359359,0.194731762607832
"LIN28B",0.0293740764304078,0.0617964629545496,0.475335885356609,0.638674468153933,27,0.930925592359359,0.194720444984166
"KCTD4",0.022041828713886,0.0464206164906462,0.474828435730221,0.639031123459828,27,0.930925592359359,0.194477989388243
"C3 2",9.85688302646294e-06,2.07715167799335e-05,0.474538433129026,0.639234988335007,27,0.930925592359359,0.194339462065524
"LRFN2",7.38187030491562e-05,0.000155696496944071,0.474119228743299,0.639529730078579,27,0.930925592359359,0.194139261491887
"PPIL2",0.0106590967335943,0.0224962166766569,0.473817303896023,0.639742050230552,27,0.930925592359359,0.193995102177714
"INSL4",0.0143635105562752,0.0303185067599262,0.473753891311701,0.639786647324956,27,0.930925592359359,0.193964828105622
"MFAP4",5.02942058447276e-05,0.000106184526093659,0.473649105900477,0.639860344318029,27,0.930925592359359,0.193914804626227
"WWP1",0.00580250434142878,0.0122703376032578,0.472888728007632,0.640395241252217,27,0.93123723754774,0.193551903963203
"TSR2",0.00261971952216223,0.00554690033234489,0.472285306243239,0.640819866649691,27,0.93123723754774,0.193264032749987
"RAC2",0.00596920167413283,0.0126397498015751,0.472256315816394,0.640840270234899,27,0.93123723754774,0.1932502051147
"FCGR2B",0.00612314707115755,0.0129694965977304,0.472119100769807,0.640936846672504,27,0.93123723754774,0.193184760641617
"PNLIPRP2 2",0.0130178441628797,0.0276049563994484,0.471576334862092,0.641318926267757,27,0.931381840747124,0.192925943222691
"PSMC5",0.00971445722017699,0.020610629346519,0.471332391498162,0.64149068283541,27,0.931446507147568,0.1928096470405
"CAB39",7.78944191166297e-05,0.000165477576924242,0.470724919741186,0.641918482305854,27,0.931513421003202,0.192520119801172
"NR1H2",0.00419943757822122,0.00892855077955597,0.470338096506863,0.642190960334555,27,0.931551827834664,0.192335811981058
"CHMP2A",0.000312236474702843,0.000663872360767922,0.470326064398387,0.642199436563523,27,0.931551827834664,0.192330079799508
"CLEC11A",8.52352021986976e-05,0.000181410981310636,0.469845880237793,0.642537751036984,27,0.931781302552644,0.192101351132218
"NTN1",0.00139424197325416,0.00296811264046296,0.469740249829834,0.642612183661836,27,0.931781302552644,0.192051044662272
"GH1",0.0101293976699758,0.0215800803461305,0.469386466941126,0.642861505030794,27,0.93195823333276,0.191882579298774
"FURIN",0.00441488535424681,0.00944266106848911,0.467546735207899,0.644158706528005,27,0.932849499653467,0.191007118854768
"MERTK 2",0.00316130842464534,0.00676175523025895,0.467527781913554,0.644172076559667,27,0.932849499653467,0.190998104817302
"CCL21",0.000125530207565137,0.000268567563589855,0.467406435413184,0.644257679694326,27,0.932849499653467,0.190940395859727
"TATDN1",0.00458610665362554,0.00983539720005717,0.466285861195203,0.645048418238854,27,0.9330625216864,0.190407685388374
"CHID1",0.011419044784749,0.0245064587881925,0.465960622195274,0.645278004510251,27,0.9330625216864,0.190253138368205
"VEGFA 3",0.000502669322875044,0.00108349631812855,0.463932654375118,0.646710355901988,27,0.933839549419813,0.189290184552994
"TRAPPC6A",0.0180214338957012,0.038932405069383,0.462890331680883,0.647447088439635,27,0.934530173997735,0.18879571780677
"IGHA1|IGHA2",5.47989719209799e-06,1.1845417139579e-05,0.462617493966341,0.64763999564232,27,0.934530173997735,0.188666338809335
"NID1",0.000180791682077857,0.000390930892554478,0.462464557089622,0.647748139128527,27,0.934530173997735,0.188593825995357
"HBA1|HBB",0.000650604950794591,0.00140774148319055,0.462162235441156,0.647961937570031,27,0.934530173997735,0.188450504605955
"HIKESHI",0.00488128534137444,0.0105803883073984,0.461352192335057,0.648534942679999,27,0.934530173997735,0.188066619419102
"SPON1 2",8.22434876285046e-06,1.78347788144759e-05,0.461141057503614,0.648684330706431,27,0.934530173997735,0.187966592542907
"DDX25",0.0232525313406173,0.0504370741384791,0.461020622980144,0.648769550630582,27,0.934530173997735,0.187909541508735
"BMF",0.00343305150078048,0.00746267088093121,0.460029868066766,0.649470797648346,27,0.934875286980641,0.187440371465933
"SUMF2",0.00182654772948686,0.00397260899100583,0.459785429077528,0.649643859992811,27,0.934940573817057,0.187324661861351
"GFRA2",2.00848431776971e-05,4.37135136048975e-05,0.459465312242638,0.649870532445447,27,0.935011468215999,0.187173155118601
"GAGE2A",0.000284324319937881,0.000619165099873217,0.459205985602387,0.650054185005467,27,0.935011468215999,0.187050441406239
"ADD2",0.0157144731502469,0.0342372912111919,0.458987045830014,0.650209253546154,27,0.935011468215999,0.186946854071766
"RPL12",0.0024183202961022,0.00527648388829098,0.458320417024049,0.650681505879553,27,0.935077626454507,0.186631536909299
"FAS 4",0.000259952864545049,0.000567626972792067,0.457964256466499,0.650933877700573,27,0.935142644946211,0.186463125115749
"HSPA8",0.00281775545476054,0.00615726934596995,0.457630695757172,0.651170273997203,27,0.935298720018348,0.186305433262662
"NT5C3A",0.0259636349358003,0.0567805422849942,0.457262891317294,0.651430982159491,27,0.93548964699679,0.186131590166403
"HID1",0.00542963897759081,0.0118853017309192,0.456836443913392,0.651733314405748,27,0.935740261769854,0.185930078769946
"HSPB3",0.0148019690861915,0.0325261650332572,0.455078828723179,0.652980026156975,27,0.936788421912372,0.185100103047251
"SAR1B 2",0.00903677157899364,0.0199275683908685,0.453480896501883,0.654114364649382,27,0.937012124199436,0.184346313458677
"ADGRB2",7.61765299193105e-05,0.000168062346103382,0.453263516102835,0.654268744018729,27,0.937012124199436,0.184243826491222
"CDK16",0.00850059304347504,0.018762487816661,0.45306321456617,0.654411008199934,27,0.937012124199436,0.184149403773964
"SNU13",0.00718918350657151,0.0158921800549128,0.452372392065183,0.654901767079368,27,0.93734815968486,0.183823837740715
"H2BU1",0.000332884003145562,0.000736361652641788,0.452065913469693,0.655119539523101,27,0.937476573269864,0.183679447155588
"DNAJC5B",6.11548103598321e-05,0.000135364711956254,0.45177808511568,0.655324088133026,27,0.937586017045512,0.183543868132701
"H2AW",0.000471961554281987,0.00104594110705615,0.451231480527948,0.65571261464626,27,0.937832678329602,0.183286461264758
"IL27RA",0.000732301021559942,0.00162700731060567,0.450090799707185,0.656523728853249,27,0.938223163460334,0.182749572508558
"GMNN",0.0247058471121004,0.0549098072971383,0.449935054013347,0.656634509710648,27,0.938223163460334,0.182676296472555
"RGS8",0.00636191448284854,0.0141398133015118,0.449929171424657,0.656638694113127,27,0.938223163460334,0.182673528940405
"APOA1",2.40807343210627e-05,5.35258183401523e-05,0.44989007301171,0.656666505883179,27,0.938223163460334,0.182655134894196
"ATF3",0.0164197863224605,0.036533708737779,0.44944208758858,0.656985206174219,27,0.938256126044054,0.182444409662806
"MTCP1",0.0231191242699906,0.0514613312230489,0.449252355516909,0.657120202996695,27,0.938256126044054,0.182355180328731
"SIRT3",0.0317143959196653,0.070635524399286,0.448986486465243,0.657309392237703,27,0.938256126044054,0.182230162078578
"TCL1A",0.0177159960176279,0.0395316690837231,0.448146926963991,0.657906965661517,27,0.938256126044054,0.181835515438435
"NUDT11",0.0217365749186636,0.0485461185556196,0.447751036857044,0.658188828953578,27,0.938256126044054,0.181649493000304
"ANXA6",0.0158494718773728,0.0354063560348276,0.447644820093386,0.658264461254573,27,0.938256126044054,0.181599591205449
"FLNA 2",0.00195352404757181,0.00436491386743939,0.44755156846149,0.658330864712255,27,0.938256126044054,0.181555783279496
"ADAM15 2",0.0105771666491387,0.0236580356822348,0.447085581880379,0.658662731447903,27,0.938256126044054,0.181336909177921
"PEX14",0.00738187112535442,0.0165169551303774,0.446926874056704,0.658775776415997,27,0.938256126044054,0.181262378479634
"SARS1",0.00365445459354529,0.00818873641979693,0.446278205354168,0.659237898432053,27,0.938256126044054,0.180957833764213
"EEF1AKMT1",0.0159314135912947,0.0357253614400992,0.445941285100977,0.659477980322295,27,0.938256126044054,0.18079970077595
"RPLP2",0.0224654962049389,0.0503922310725567,0.445812692289654,0.659569622519293,27,0.938256126044054,0.180739354658882
"FGF7",0.00865484989343415,0.0194139694970598,0.445805268971135,0.659574912943343,27,0.938256126044054,0.180735871186207
"ENO2 2",0.00040803079836402,0.000917296553752995,0.444818850234003,0.660278070910898,27,0.938620535366734,0.180273126232273
"PDGFRB",0.0019137110523285,0.00430406953618649,0.444628284055117,0.660413950675418,27,0.938631437176225,0.180183761215786
"FUNDC1",0.0257218797376247,0.0579887685821132,0.443566579642091,0.661171197153937,27,0.938900796151263,0.179686074020084
"ST6GALNAC2",0.00436430678744593,0.00984228938075197,0.443423945243976,0.66127295729255,27,0.938900796151263,0.179619237372781
"REPIN1",0.0236483674194693,0.0533582603646854,0.443199745603413,0.661432922220226,27,0.938900796151263,0.179514192272729
"PTPMT1",0.0184425443229891,0.0416147671648403,0.4431730748351,0.661451952724911,27,0.938900796151263,0.179501697091433
"CACNA2D3",2.44130324934433e-05,5.5091300161936e-05,0.443137708162329,0.661477188412582,27,0.938900796151263,0.179485128222303
"YWHAG 2",7.31846722256048e-05,0.000165306798745205,0.442720279995305,0.661775072729322,27,0.938900796151263,0.179289595562371
"SETD3",0.00604960360115957,0.013676093140642,0.442348815480176,0.662040204324207,27,0.938900796151263,0.179115635959136
"ALDH1B1",0.00710476705779206,0.0160659504242566,0.442225132667233,0.662128492510085,27,0.938900796151263,0.179057723289712
"CHI3L2",0.00531038443614097,0.0120105125217203,0.442144698366322,0.662185911395522,27,0.938900796151263,0.179020063493753
"MRRF",0.0102356912490941,0.0231531081415191,0.442087135192837,0.662227004775869,27,0.938900796151263,0.178993113245662
"CSF2RB",0.0175164498841185,0.0396276510066404,0.442025944994399,0.662270688611545,27,0.938900796151263,0.178964465934482
"FHIT",0.00227114486674896,0.00514783283853612,0.441184657308104,0.662871409559658,27,0.939214420508541,0.178570712221336
"CSMD1",0.00620738524413744,0.0140749361732231,0.441024042151375,0.66298612288526,27,0.939214420508541,0.178495561817594
"MYL12A",0.00403042738178131,0.00915117538766392,0.440427290598588,0.663412403642894,27,0.939214420508541,0.17821641285376
"LSMEM1",0.00377332746998769,0.00857001424478113,0.440294188809024,0.663507498739516,27,0.939214420508541,0.178154164521038
"STATH",0.00145088212782557,0.00329557307691224,0.440251845116104,0.663537752563288,27,0.939214420508541,0.178134362530548
"CCL22",0.000462673140232389,0.00105098644423708,0.44022750509237,0.663555143345554,27,0.939214420508541,0.178122980176234
"CFH",6.01751963809823e-06,1.36737340863577e-05,0.440078737826408,0.66366144072992,27,0.939214420508541,0.178053414487975
"C1QL3",2.61926035461984e-05,5.95265612176664e-05,0.440015398343302,0.663706700321507,27,0.939214420508541,0.178023798000613
"ANXA9",0.0080684278893893,0.0183547247086739,0.43958316005559,0.664015593419376,27,0.939363023929392,0.177821721751754
"GKN1",0.00144715573975038,0.00329337608301693,0.439414055143287,0.664136458387998,27,0.939363023929392,0.177742678107615
"SULT1A3",0.0282731215706152,0.0644320852179532,0.438805006464965,0.664571842752807,27,0.939519020002094,0.177458063292236
"DLG2",0.000663323529663324,0.00151243708305182,0.438579255359741,0.664733253640151,27,0.939519020002094,0.177352594866323
"UBE2D3 2",0.00786861871991669,0.0179415070682411,0.438570666889249,0.664739394678428,27,0.939519020002094,0.177348582720545
"TNFRSF8",0.0012819317948879,0.00292676230534164,0.438003384336421,0.665145073169082,27,0.939519020002094,0.177083621455649
"KLKB1",4.08938560453306e-06,9.34435575116132e-06,0.437631626345651,0.665410983406961,27,0.939695443554664,0.176910034856334
"FXYD2",0.0061116818876049,0.0139991462127023,0.436575330719769,0.666166771809285,27,0.939874144616646,0.176417033577846
"DCLK1",0.000151958515170318,0.0003484282532244,0.43612569808583,0.666488596959816,27,0.940129534009945,0.176207276587396
"EDIL3",2.21840617754312e-05,5.09397630999909e-05,0.435495974566776,0.666939431894469,27,0.940165338678574,0.175913604746708
"GPC2",0.0040875116139277,0.00938816002339804,0.435390066183408,0.667015266916612,27,0.940165338678574,0.175864225661021
"BORCS5",0.00931915168845093,0.021425122536548,0.434963752135087,0.667320562870476,27,0.940414598801686,0.175665492557308
"CD226",0.00795176324217022,0.0183223909438908,0.433991571652474,0.668016988251056,27,0.940723570582828,0.17521249289889
"STMN4",0.00263248446344991,0.00607066374014171,0.433640302961083,0.668268695621936,27,0.940723570582828,0.175048882490069
"MMP1",0.00449236802441569,0.0103650998134109,0.433412905354105,0.668431662231965,27,0.940723570582828,0.17494298665574
"EXOSC1",0.00794393324422507,0.0183291831361531,0.433403561152497,0.668438359195658,27,0.940723570582828,0.174938635515643
"NTMT1",0.0127661448738902,0.0294556485377991,0.4334022677351,0.668439286186569,27,0.940723570582828,0.174938033236088
"MMP7",0.000523271221554917,0.0012102735254574,0.432357818747753,0.669188016687035,27,0.941062882798604,0.174451844657181
"MALT1",0.01913458015064,0.044295445533127,0.431976243163191,0.669461642547882,27,0.941062882798604,0.174274301261406
"GAS2",0.0231541680158653,0.0536312288541177,0.43172920909284,0.669638814223366,27,0.941062882798604,0.174159381307384
"KCNA10",0.0028795255863372,0.00667352113234709,0.431485197878509,0.669813837071302,27,0.941062882798604,0.174045885011081
"SDCBP",2.22684223624268e-05,5.16475456456822e-05,0.431161289157763,0.670046197692529,27,0.941062882798604,0.173895252953994
"F8",0.00999453566131946,0.0231886831144379,0.431009195821758,0.670155315614315,27,0.941062882798604,0.173824533273495
"FLII",0.00562780237841701,0.0130627023585031,0.43082987148931,0.670283979642292,27,0.941062882798604,0.173741160490051
"LY9",0.00965469544185156,0.0224150916896013,0.430722995718573,0.670360667185099,27,0.941062882798604,0.173691475472046
"CRLF1|CLCF1",0.0185733432440565,0.0431463106187628,0.430473497680231,0.670539705962816,27,0.941062882798604,0.17357550033291
"LDHA",1.68283572913359e-05,3.91200680425333e-05,0.430171984185693,0.670756097311483,27,0.941062882798604,0.173435370811527
"TMEM87B",0.0056924100660781,0.0132485998220354,0.42966125798519,0.671122703331719,27,0.941062882798604,0.173198069237784
"CPVL",0.00293789619080805,0.00685438620146698,0.428615503191122,0.67187361902617,27,0.941578038543487,0.17271241105536
"PPP2R5D",0.00891350313004042,0.0208031123346599,0.428469691777308,0.671978348135543,27,0.941578038543487,0.17264472015562
"C20orf173",0.0162398366187346,0.0379527550263979,0.427896119990208,0.672390381847473,27,0.941578038543487,0.172378507517582
"DCC",4.35148872817115e-06,1.01891292547557e-05,0.427071697627167,0.672982800629934,27,0.941759636965747,0.171996034865118
"MEN1",0.03045993161117,0.0713238794201493,0.427064986632864,0.672987623944127,27,0.941759636965747,0.171992922257738
"COPS7B",0.0100866807415085,0.0236472188108879,0.426548289766078,0.673359026259414,27,0.941759636965747,0.171753313862438
"PNPT1",0.00661996795146445,0.0155448689254066,0.425861934457661,0.673852509959717,27,0.941759636965747,0.171435149636888
"MELT 2",0.0126769408991191,0.0297966943208826,0.425447895749785,0.674150272354058,27,0.941759636965747,0.171243285690344
"FSHB",0.0256876667603428,0.0604114728013472,0.425211728322073,0.674320140103854,27,0.941759636965747,0.171133868937705
"GLIPR1",0.010478280361696,0.0246623979899668,0.424868675217989,0.674566918708812,27,0.941759636965747,0.170974960766883
"OTULIN",0.00295913641562274,0.00696866596600297,0.424634561343456,0.674735352137828,27,0.941759636965747,0.170866534788879
"PLA2G1B",0.0290034578314932,0.0683039979548131,0.424623136272061,0.674743572357849,27,0.941759636965747,0.170861243863426
"HEXA",0.00449294730189411,0.0105920388031834,0.424181537226221,0.675061329823613,27,0.941759636965747,0.170656769400055
"B4GALNT1",0.00364079255365593,0.00858831217484118,0.423924105171836,0.675246596262179,27,0.941759636965747,0.170537596297534
"RUVBL1",0.0100157718164977,0.0236449272038627,0.423590723293133,0.67548655262782,27,0.941770529763525,0.17038329235278
"MYC",0.0240136897407124,0.056728739929358,0.423307300155365,0.675690577997504,27,0.941868112544168,0.170252136946302
